ID,Annotator,Text,Hate,HD,CV,VO,REL,RAE,SXO,GEN,IDL,NAT,POL,MPH,EX,IM
20982,8,A being of pure hate is as enraged by Brave browser using Google fonts on their website as they are about 100 million victims of communism. That is the degree of uncompromising fanaticism required to win.,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20982,14,A being of pure hate is as enraged by Brave browser using Google fonts on their website as they are about 100 million victims of communism. That is the degree of uncompromising fanaticism required to win.,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
20983,4,"The purity spiral has a light side, the purification apotheosis. If you can just hate enough you might catch a glimpse of it.",1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20983,10,"The purity spiral has a light side, the purification apotheosis. If you can just hate enough you might catch a glimpse of it.",0,0,0,0,,,,,,,,,,
20983,8,"The purity spiral has a light side, the purification apotheosis. If you can just hate enough you might catch a glimpse of it.",0,0,0,0,,,,,,,,,,
20983,14,"The purity spiral has a light side, the purification apotheosis. If you can just hate enough you might catch a glimpse of it.",1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21700,13,Mainstream Muslims on murder of gays! https://youtu.be/AkXfs8VDu2Q,1,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21700,17,Mainstream Muslims on murder of gays! https://youtu.be/AkXfs8VDu2Q,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21700,9,Mainstream Muslims on murder of gays! https://youtu.be/AkXfs8VDu2Q,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21700,4,Mainstream Muslims on murder of gays! https://youtu.be/AkXfs8VDu2Q,0,0,0,0,,,,,,,,,,
21700,15,Mainstream Muslims on murder of gays! https://youtu.be/AkXfs8VDu2Q,0,0,0,0,,,,,,,,,,
21700,14,Mainstream Muslims on murder of gays! https://youtu.be/AkXfs8VDu2Q,1,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21700,8,Mainstream Muslims on murder of gays! https://youtu.be/AkXfs8VDu2Q,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21700,10,Mainstream Muslims on murder of gays! https://youtu.be/AkXfs8VDu2Q,0,0,0,0,,,,,,,,,,
21760,4,"Boris vs the Burqa. The UK is starting to have their Trump movement. Interesting line: the “liberal democrat” model...is really just communism without the secret police, the bread queues and gulags. https://www.breitbart.com/london/2018/08/12/boris-...",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21760,15,"Boris vs the Burqa. The UK is starting to have their Trump movement. Interesting line: the “liberal democrat” model...is really just communism without the secret police, the bread queues and gulags. https://www.breitbart.com/london/2018/08/12/boris-...",0,0,0,0,,,,,,,,,,
21760,10,"Boris vs the Burqa. The UK is starting to have their Trump movement. Interesting line: the “liberal democrat” model...is really just communism without the secret police, the bread queues and gulags. https://www.breitbart.com/london/2018/08/12/boris-...",0,0,0,0,,,,,,,,,,
21760,8,"Boris vs the Burqa. The UK is starting to have their Trump movement. Interesting line: the “liberal democrat” model...is really just communism without the secret police, the bread queues and gulags. https://www.breitbart.com/london/2018/08/12/boris-...",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
21767,4,The unacceptable in a civil society has become the electoral strategy of the Democratic Party. Be prepared. https://townhall.com/columnists/derekhunter/2018/0...,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21767,15,The unacceptable in a civil society has become the electoral strategy of the Democratic Party. Be prepared. https://townhall.com/columnists/derekhunter/2018/0...,0,0,0,0,,,,,,,,,,
21767,8,The unacceptable in a civil society has become the electoral strategy of the Democratic Party. Be prepared. https://townhall.com/columnists/derekhunter/2018/0...,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21767,10,The unacceptable in a civil society has become the electoral strategy of the Democratic Party. Be prepared. https://townhall.com/columnists/derekhunter/2018/0...,0,0,0,0,,,,,,,,,,
21820,4,FUCK LONDON ! Disgusting ! I WILL REMMEBER THIS DISRESPECT .... Everytime there is an Islamic terror attack .....,0,0,0,1,,,,,,,,,,
21820,15,FUCK LONDON ! Disgusting ! I WILL REMMEBER THIS DISRESPECT .... Everytime there is an Islamic terror attack .....,1,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21820,8,FUCK LONDON ! Disgusting ! I WILL REMMEBER THIS DISRESPECT .... Everytime there is an Islamic terror attack .....,1,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21820,10,FUCK LONDON ! Disgusting ! I WILL REMMEBER THIS DISRESPECT .... Everytime there is an Islamic terror attack .....,0,0,0,0,,,,,,,,,,
21824,4,astonishing ........ how stupid mother fuckas are   where were they when scalise got shot I despise liberals ! So much!,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21824,15,astonishing ........ how stupid mother fuckas are   where were they when scalise got shot I despise liberals ! So much!,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
21824,8,astonishing ........ how stupid mother fuckas are   where were they when scalise got shot I despise liberals ! So much!,0,0,0,0,,,,,,,,,,
21824,10,astonishing ........ how stupid mother fuckas are   where were they when scalise got shot I despise liberals ! So much!,0,0,0,0,,,,,,,,,,
22037,13,Is it not a glorious sight to see the left freak out over the supreme justice retirement announcement? I ask you Morton Kondracke!,0,0,0,0,,,,,,,,,,
22037,17,Is it not a glorious sight to see the left freak out over the supreme justice retirement announcement? I ask you Morton Kondracke!,0,0,0,0,,,,,,,,,,
22037,9,Is it not a glorious sight to see the left freak out over the supreme justice retirement announcement? I ask you Morton Kondracke!,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22037,4,Is it not a glorious sight to see the left freak out over the supreme justice retirement announcement? I ask you Morton Kondracke!,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22037,15,Is it not a glorious sight to see the left freak out over the supreme justice retirement announcement? I ask you Morton Kondracke!,0,0,0,0,,,,,,,,,,
22037,8,Is it not a glorious sight to see the left freak out over the supreme justice retirement announcement? I ask you Morton Kondracke!,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22037,10,Is it not a glorious sight to see the left freak out over the supreme justice retirement announcement? I ask you Morton Kondracke!,0,0,0,0,,,,,,,,,,
22050,13,"People like this need put down, euthanized. Not just thrown into prison for us to pay for their food and care for decades. https://www.breitbart.com/texas/2018/07/13/texas-m... #MAGA #Trump ##GabFam",1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22050,17,"People like this need put down, euthanized. Not just thrown into prison for us to pay for their food and care for decades. https://www.breitbart.com/texas/2018/07/13/texas-m... #MAGA #Trump ##GabFam",1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22050,9,"People like this need put down, euthanized. Not just thrown into prison for us to pay for their food and care for decades. https://www.breitbart.com/texas/2018/07/13/texas-m... #MAGA #Trump ##GabFam",0,0,0,0,,,,,,,,,,
22050,15,"People like this need put down, euthanized. Not just thrown into prison for us to pay for their food and care for decades. https://www.breitbart.com/texas/2018/07/13/texas-m... #MAGA #Trump ##GabFam",1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22050,14,"People like this need put down, euthanized. Not just thrown into prison for us to pay for their food and care for decades. https://www.breitbart.com/texas/2018/07/13/texas-m... #MAGA #Trump ##GabFam",1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22050,8,"People like this need put down, euthanized. Not just thrown into prison for us to pay for their food and care for decades. https://www.breitbart.com/texas/2018/07/13/texas-m... #MAGA #Trump ##GabFam",0,0,0,0,,,,,,,,,,
22050,10,"People like this need put down, euthanized. Not just thrown into prison for us to pay for their food and care for decades. https://www.breitbart.com/texas/2018/07/13/texas-m... #MAGA #Trump ##GabFam",0,0,0,0,,,,,,,,,,
22073,4,"Congratulations and all that, but that World Cup-winning team was about as 'French' as a bag of fries served by a Mexican working at a McDonald's in Des Moines, Iowa.",1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22073,15,"Congratulations and all that, but that World Cup-winning team was about as 'French' as a bag of fries served by a Mexican working at a McDonald's in Des Moines, Iowa.",0,0,0,0,,,,,,,,,,
22073,8,"Congratulations and all that, but that World Cup-winning team was about as 'French' as a bag of fries served by a Mexican working at a McDonald's in Des Moines, Iowa.",1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22073,10,"Congratulations and all that, but that World Cup-winning team was about as 'French' as a bag of fries served by a Mexican working at a McDonald's in Des Moines, Iowa.",0,0,0,0,,,,,,,,,,
22102,4,Ever noticed how the hatred displayed by a Democrat is equivalent to the hatred displayed by a radical Muslim? The only difference between the two is attire. | #RedNationRising,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22102,15,Ever noticed how the hatred displayed by a Democrat is equivalent to the hatred displayed by a radical Muslim? The only difference between the two is attire. | #RedNationRising,0,0,0,0,,,,,,,,,,
22102,10,Ever noticed how the hatred displayed by a Democrat is equivalent to the hatred displayed by a radical Muslim? The only difference between the two is attire. | #RedNationRising,0,0,0,0,,,,,,,,,,
22102,8,Ever noticed how the hatred displayed by a Democrat is equivalent to the hatred displayed by a radical Muslim? The only difference between the two is attire. | #RedNationRising,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22178,13,"Man - part animal, part god. Some more god than animal, others more animal than god.",1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22178,17,"Man - part animal, part god. Some more god than animal, others more animal than god.",1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22178,9,"Man - part animal, part god. Some more god than animal, others more animal than god.",0,0,0,0,,,,,,,,,,
22178,8,"Man - part animal, part god. Some more god than animal, others more animal than god.",0,0,0,0,,,,,,,,,,
22178,10,"Man - part animal, part god. Some more god than animal, others more animal than god.",0,0,0,0,,,,,,,,,,
22197,4,"look imma be blunt here: FUCK 'thoughts and prayers' for @SenJohnMcCain. Fuck McCain. He can rot in Hell, which is where he is absofuckinlutely going. Fucking traitor.",1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22197,15,"look imma be blunt here: FUCK 'thoughts and prayers' for @SenJohnMcCain. Fuck McCain. He can rot in Hell, which is where he is absofuckinlutely going. Fucking traitor.",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22197,10,"look imma be blunt here: FUCK 'thoughts and prayers' for @SenJohnMcCain. Fuck McCain. He can rot in Hell, which is where he is absofuckinlutely going. Fucking traitor.",0,0,0,0,,,,,,,,,,
22197,8,"look imma be blunt here: FUCK 'thoughts and prayers' for @SenJohnMcCain. Fuck McCain. He can rot in Hell, which is where he is absofuckinlutely going. Fucking traitor.",0,0,0,0,,,,,,,,,,
22205,4,Online now only those who are horny in Sarah Palin.,0,0,0,0,,,,,,,,,,
22205,15,Online now only those who are horny in Sarah Palin.,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22205,10,Online now only those who are horny in Sarah Palin.,0,0,0,0,,,,,,,,,,
22205,8,Online now only those who are horny in Sarah Palin.,0,0,0,0,,,,,,,,,,
22205,14,Online now only those who are horny in Sarah Palin.,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22239,4,Justifying the use of the word 'monkey' is just playing by the Left's rules. They  should apologize for playing the race card so often that it's worn out.,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22239,15,Justifying the use of the word 'monkey' is just playing by the Left's rules. They  should apologize for playing the race card so often that it's worn out.,0,0,0,0,,,,,,,,,,
22239,10,Justifying the use of the word 'monkey' is just playing by the Left's rules. They  should apologize for playing the race card so often that it's worn out.,0,0,0,0,,,,,,,,,,
22239,8,Justifying the use of the word 'monkey' is just playing by the Left's rules. They  should apologize for playing the race card so often that it's worn out.,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22239,14,Justifying the use of the word 'monkey' is just playing by the Left's rules. They  should apologize for playing the race card so often that it's worn out.,1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
22240,4,"Why aren't Democrats holding rallies to compete with Trump's massive cheering crowds? Two reasons, in my opinion:   1.They keep telling themselves, and everyone else, that rallies don't matter. To do so would be admitting that they do matter, and playing by his rules.   2.They have no one on their side that can draw a crowd like he can. They don't want be embarrassed, and exposed by tryin...",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22240,15,"Why aren't Democrats holding rallies to compete with Trump's massive cheering crowds? Two reasons, in my opinion:   1.They keep telling themselves, and everyone else, that rallies don't matter. To do so would be admitting that they do matter, and playing by his rules.   2.They have no one on their side that can draw a crowd like he can. They don't want be embarrassed, and exposed by tryin...",0,0,0,0,,,,,,,,,,
22240,10,"Why aren't Democrats holding rallies to compete with Trump's massive cheering crowds? Two reasons, in my opinion:   1.They keep telling themselves, and everyone else, that rallies don't matter. To do so would be admitting that they do matter, and playing by his rules.   2.They have no one on their side that can draw a crowd like he can. They don't want be embarrassed, and exposed by tryin...",0,0,0,0,,,,,,,,,,
22240,8,"Why aren't Democrats holding rallies to compete with Trump's massive cheering crowds? Two reasons, in my opinion:   1.They keep telling themselves, and everyone else, that rallies don't matter. To do so would be admitting that they do matter, and playing by his rules.   2.They have no one on their side that can draw a crowd like he can. They don't want be embarrassed, and exposed by tryin...",1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22240,14,"Why aren't Democrats holding rallies to compete with Trump's massive cheering crowds? Two reasons, in my opinion:   1.They keep telling themselves, and everyone else, that rallies don't matter. To do so would be admitting that they do matter, and playing by his rules.   2.They have no one on their side that can draw a crowd like he can. They don't want be embarrassed, and exposed by tryin...",1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
22296,4,"Stop using their term 'Islamophobia' I don't think anyone is 'afraid' of Islam. We might resent it, hate it, reject it, but 'fear of' is a language game THEY use to twist the issue and paint us with a brush of 'paranoid irrationality' Instead use: anti-Islam, pro-American, pro-western, anti-terrorist, whatever fits!",0,0,0,0,,,,,,,,,,
22296,15,"Stop using their term 'Islamophobia' I don't think anyone is 'afraid' of Islam. We might resent it, hate it, reject it, but 'fear of' is a language game THEY use to twist the issue and paint us with a brush of 'paranoid irrationality' Instead use: anti-Islam, pro-American, pro-western, anti-terrorist, whatever fits!",1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22296,10,"Stop using their term 'Islamophobia' I don't think anyone is 'afraid' of Islam. We might resent it, hate it, reject it, but 'fear of' is a language game THEY use to twist the issue and paint us with a brush of 'paranoid irrationality' Instead use: anti-Islam, pro-American, pro-western, anti-terrorist, whatever fits!",0,0,0,0,,,,,,,,,,
